Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
9500669,Israel Amador,España,,,Israel Amador,"Latin Pop, Reggae, Flamenco, Latin",Developing,Growth,3807,85920,0.044309,,36,164253,1448
505588,Alex Casademunt,España,,,Unknown Association,"Latin Pop, Latin",Developing,Explosive Growth,4357,177583,0.024535,,34,117798,424
4004435,Clio BBP,España,,,Clio BBP,Hip-Hop/Rap,Developing,Growth,2955,119432,0.024742,,34,134641,2738
209396,De La Swing,España,,,Rendr Records,"House, Dance, Electronic",Developing,Steady,19230,75127,0.255967,,30,1248876,13618
3617362,Mda,España,He/Him,Artistas solistas,Mda,"Hip-Hop/Rap, New Age, Alternative",Developing,Steady,30052,135385,0.221974,,46,736192,13046
825084,DaniRep,España,,,Unknown Association,Hip-Hop/Rap,Developing,Steady,2846,257,11.07393,,1,777,55
4384997,TylerB,España,,,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,582,91353,0.006371,,35,789326,4377
1333918,Marta Sango,España,,,"Marta Sangó, Marta Sango","Latin Pop, Latin Dance, Electronic, Latin",Developing,Steady,22070,18941,1.165197,,20,724264,2280
1612147,Azel,España,,,AZEL,"R&B/Soul, Hip-Hop/Rap, Funk",Developing,Steady,3793,54067,0.070154,,27,689406,4661
48684,Toni M,España,,,Posh End Music,"Dance, Electronic, House",Developing,Steady,,,,,,42591,200
309838,Gema Castaño,España,,,Gema Castaño,"Children's Music, Pop, Soundtracks",Developing,Steady,1497,102239,0.014642,,30,852447,2346
3590283,Aiko el grupo,España,They/Them,Grupo,Elefant Records,Pop,Developing,Steady,19567,98596,0.198456,,37,779090,5519
5514231,60k Cvndy,España,,,2022 AdderallCorp,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,,1191228,6066
1010291,31 FAM,España,,Artistas solistas,"31 FAM, Delirics","Latin Hip-Hop/Rap, Latin",Developing,Steady,60346,214066,0.281904,,46,1124740,16223
1726799,Toronto Hustle,España,,,Local Talk,"Electronic, Dance, House",Developing,Growth,,,,,,68527,48
4054235,Fran El Niño,España,He/Him,Artistas solistas,Fiesta Music,"Flamenco, Latin Pop, Latin",Developing,Steady,6327,101065,0.062603,,34,413082,2602
1701509,Blackthoven,España,He/Him,Artistas solistas,Block Boy Records,"Hip-Hop/Rap, Dirty South, Alternative Rap",Developing,Steady,12896,190505,0.067694,,39,901414,18568
3499369,Usted,España,He/Him,Artistas solistas,Usted,"Pop, Electronic, Alternative",Developing,Steady,,,,,,643700,32
6429446,Ansara,España,They/Them,Grupo,"Pep's Music/MMN Group, Lola Records/MMN Group","Latin Hip-Hop/Rap, R&B/Soul, Flamenco, Latin",Developing,Steady,6700,136352,0.049138,,36,402170,3315
423995,Angela Aloy,España,,,Unknown Association,"Soundtracks, Children's Music, Pop",,,330,144684,0.002281,,33,730727,3466
102779,The Sweet Vandals,España,,,Unique Records / Schubert Music Europe gmbh,"Funk, R&B/Soul, Pop",Developing,Growth,9934,12677,0.783624,,18,391357,2524
4081890,Rouss,España,He/Him,Artistas solistas,WMG (Warner Music Spain),Pop,Developing,Steady,7567,86928,0.087049,,32,1089673,7342
6705311,Bdp Music,España,,,Unknown Association,"Latin Hip-Hop/Rap, Latin",,,833,168286,0.00495,,38,316326,5310
314710,Dinamita Pa Los Pollos,España,,,Unknown Association,"Latin Pop, Latin Rock, Latin",Developing,Growth,42492,67091,0.633349,,30,859230,2972
317148,Pistones,España,They/Them,Grupo,Unknown Association,"Latin Pop, Latin Rock, Alternative, Latin",Developing,Growth,19206,41489,0.462918,,26,818597,2274
917004,Alfon,España,,,Unknown Association,"Hip-Hop/Rap, Pop, Rock",Developing,Steady,,,,,,16479,180
64703,Manu Tenorio,España,He/Him,,KZoo Music,"Latin Pop, Latin",Developing,Steady,39645,70316,0.563812,,29,349267,2074
8623960,The Plugz Europe,España,He/Him,,The Plugz Global,"African Hip-Hop/Rap, African Pop, African Dance, African",Developing,Decline,1361,126733,0.010739,,34,479870,7710
1110467,Paul Ferrer,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Alternative Rap, Latin",Developing,Growth,12663,4057,3.121272,,9,5775,91
998592,Alejandro Mora,España,He/Him,Artistas solistas,Fods Records,"Latin Classical, Latin Hip-Hop/Rap, Latin Pop, Latin",Developing,Steady,3609,35925,0.100459,,26,422742,1760
