Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
1547340,Ria,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Electronic",Developing,Growth,37.0,81.0,0.45679,14.0,13353.0,123.0
6313495,Puerto Vaivén,España,She/Her,Artistas solistas,"Puerto Vaivén, Hayeda Cultura",Others,Developing,Steady,222.0,81.0,2.740741,0.0,87.0,8.0
4176610,Okupa 13,España,She/Her,Artistas solistas,Trece Producciones,"Hip-Hop/Rap, Rock, Alternative",Developing,Growth,39.0,81.0,0.481481,0.0,9537.0,6.0
7682628,Xavi Flores,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Dance",Developing,Steady,299.0,79.0,3.78481,2.0,30899.0,6.0
6160509,Magdalena Romero,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Developing,Growth,52.0,78.0,0.666667,0.0,137.0,6.0
3997444,Itziar Calypso,España,She/Her,Artistas solistas,Itziar Calypso,"Holiday, Latin Pop, Reggae, Latin",Developing,Growth,55.0,76.0,0.723684,0.0,61093.0,23.0
4312638,Alba Levi,España,She/Her,Artistas solistas,La Cupula Music,"Pop, Alternative, Singer/Songwriter",Developing,Steady,230.0,76.0,3.026316,0.0,919.0,12.0
8123413,MaaCharly,España,She/Her,Artistas solistas,MaaCharly,"Hip-Hop/Rap, Dance, R&B/Soul",Developing,Steady,77.0,73.0,1.054795,0.0,753.0,7.0
3887440,Jessi Pe,España,She/Her,Artistas solistas,JessiPeMusic,"Pop, Electronic, Alternative",Developing,Decline,2936.0,73.0,40.219178,3.0,411005.0,182.0
1588903,Tear-x,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Alternative, New Age",Developing,Steady,354.0,72.0,4.916667,0.0,1325.0,23.0
3521740,Wendy Halo,España,She/Her,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,1170.0,69.0,16.956522,0.0,102837.0,192.0
3568423,NANA LOVV,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,285.0,68.0,4.191176,0.0,982.0,31.0
329698,Emje Rose,España,She/Her,Artistas solistas,Unknown Association,Latin,Developing,Steady,163.0,67.0,2.432836,0.0,1719.0,18.0
1671405,Ariana Zar,España,She/Her,Artistas solistas,Acqustic,Pop,Developing,Steady,209.0,67.0,3.119403,0.0,1107.0,14.0
4054853,Shake,España,She/Her,Artistas solistas,Unknown Association,R&B/Soul,Developing,Growth,249.0,66.0,3.772727,1.0,358.0,15.0
1427612,Silvia Sil,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, Electronic",Developing,Steady,44.0,66.0,0.666667,0.0,28057.0,6.0
1367500,Vanessa Lezama,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Decline,228.0,65.0,3.507692,0.0,2524.0,12.0
5089890,Bonica,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Developing,Growth,272.0,63.0,4.31746,0.0,868.0,11.0
1466827,Pirámida,España,She/Her,Artistas solistas,Faneca Music,"Electronic, Dance, Rock",Developing,Decline,367.0,63.0,5.825397,0.0,4545.0,41.0
4622623,moUnique,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, Techno",Developing,Steady,103.0,60.0,1.716667,0.0,14048.0,31.0
345561,Mi Pequeña Radio,España,She/Her,Artistas solistas,Unknown Association,"Rock, Alternative, Indie Rock",Developing,Steady,238.0,60.0,3.966667,0.0,10335.0,89.0
715823,Lisette Lowe,España,She/Her,Artistas solistas,Lisette Lowe,"Dance, Rock, Alternative",Developing,Steady,232.0,56.0,4.142857,1.0,19943.0,60.0
5886783,Lokzie,España,She/Her,Artistas solistas,Unknown Association,Electronic,Developing,Steady,15.0,55.0,0.272727,0.0,65.0,12.0
4505905,MISS,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,322.0,54.0,5.962963,0.0,6378.0,8.0
928477,Alba Rico Barrio,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,627.0,54.0,11.611111,3.0,2544.0,11.0
4096617,Ires,España,She/Her,Artistas solistas,Acqustic,"Pop, Easy Listening",Developing,Steady,250.0,54.0,4.62963,0.0,40087.0,16.0
4869370,La Senda de Carol,España,She/Her,Artistas solistas,La Senda de Carol,"Pop, Rock",Developing,Steady,218.0,54.0,4.037037,0.0,428.0,8.0
3973452,Andriu,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, Hip-Hop/Rap",Developing,Growth,283.0,51.0,5.54902,0.0,1066.0,12.0
5984455,Tomomi Kubo,España,She/Her,Artistas solistas,Brava,Instrumental,Developing,Steady,65.0,49.0,1.326531,0.0,260.0,7.0
10826732,Eivol,España,She/Her,Artistas solistas,Shellac Records,Others,Developing,Steady,54.0,48.0,1.125,0.0,2645.0,10.0
815913,Rafa Caballero,España,She/Her,Artistas solistas,El Quinto Ateneo,"Jazz, Singer/Songwriter, Latin",Developing,Steady,149.0,47.0,3.170213,0.0,2312.0,42.0
6937095,Shirley Stonyrock,España,She/Her,Artistas solistas,Distrokid,"Pop, Dance, Techno",Developing,Decline,54.0,46.0,1.173913,0.0,701.0,14.0
1565278,Fi,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Rock",Developing,Steady,665.0,46.0,14.456522,0.0,13846.0,24.0
982615,Ela Vin,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter, Jazz",Developing,Growth,266.0,46.0,5.782609,0.0,2898.0,18.0
5948164,Anne & the Blues Diggers,España,She/Her,Grupo,Anne,"Blues, Rock",Developing,Steady,45.0,46.0,0.978261,0.0,47.0,2.0
366186,June's Kaleidoscope,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Pop, Alternative",Developing,Growth,461.0,46.0,10.021739,0.0,9070.0,32.0
8410425,El Dev,España,She/Her,Artistas solistas,La Negrá Records,Hip-Hop/Rap,Developing,Growth,36.0,46.0,0.782609,0.0,2758.0,4.0
4742123,Carmolina,España,She/Her,Artistas solistas,Carmolina,"Reggae, Jazz, R&B/Soul",Developing,Decline,734.0,45.0,16.311111,1.0,148204.0,17.0
4023488,Lara Vizuete,España,She/Her,Artistas solistas,Lara Vizuete,"Jazz, Vocal, Latin",Developing,Steady,219.0,45.0,4.866667,0.0,92.0,6.0
3748481,YoungPlayer,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Steady,45.0,45.0,1.0,0.0,1445.0,45.0
4451033,Mirielss,España,She/Her,Artistas solistas,Nashville Studio,"New Age, Electronic, Instrumental",Developing,Steady,45.0,45.0,1.0,3.0,7172.0,20.0
8093597,Fortvna,España,She/Her,Artistas solistas,"Fortvna, FORTVNA RECORDS","Rock, Alternative",Developing,Decline,219.0,45.0,4.866667,0.0,10360.0,22.0
4134986,Elsa Asle,España,She/Her,Artistas solistas,God is Love,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,50.0,44.0,1.136364,0.0,39938.0,24.0
6891644,CARØLINA,España,She/Her,Artistas solistas,CARØLINA,Others,Developing,Growth,201.0,44.0,4.568182,0.0,163.0,5.0
557436,A Por Ella Ray,España,She/Her,Artistas solistas,Unknown Association,"Rock, Pop",Developing,Decline,508.0,44.0,11.545455,0.0,8697.0,33.0
4907452,Lua Català,España,She/Her,Artistas solistas,Prosperit,"Jazz, Alternative, Singer/Songwriter",Developing,Steady,61.0,44.0,1.386364,0.0,182.0,7.0
4151844,Laura Roma,España,She/Her,Artistas solistas,Laura Roma,"Pop, R&B/Soul, Alternative",Developing,Growth,71.0,43.0,1.651163,0.0,88.0,5.0
4959367,Heidi Tiffany,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Reggae, Pop",Developing,Steady,46.0,43.0,1.069767,0.0,213481.0,24.0
3553212,Jacobo Ostos,España,She/Her,Artistas solistas,uVeKa Music,"Electronic, House",Developing,Decline,54.0,42.0,1.285714,0.0,7203.0,57.0
1503410,Natalia Vergara,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter",Developing,Growth,41.0,41.0,1.0,0.0,511.0,12.0
519065,Lainee,España,She/Her,Artistas solistas,682 Music,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,119.0,41.0,2.902439,0.0,80985.0,92.0
3495863,Bárbara Black,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Rock, Metal",Developing,Growth,450.0,41.0,10.97561,0.0,14213.0,46.0
1609383,Valentina Sco,España,She/Her,Artistas solistas,La Cupula Music,"Latin Pop, Singer/Songwriter, Latin",Developing,Growth,141.0,40.0,3.525,0.0,102450.0,89.0
1006027,Mireia Vilar,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Alternative",Developing,Growth,242.0,40.0,6.05,0.0,9686.0,37.0
4100401,Anonima,España,She/Her,Artistas solistas,AnónimA,"Latin Dance, Latin Hip-Hop/Rap, Reggae, Latin",Developing,Steady,518.0,40.0,12.95,0.0,22132.0,24.0
1506119,ROXXXANA,España,She/Her,Artistas solistas,"Shorty Musics, RR Musics","Latin Hip-Hop/Rap, Afrobeat, Latin, Electronic",Developing,Steady,68.0,40.0,1.7,0.0,17.0,5.0
272620,Nadine Balbeisi,España,She/Her,Artistas solistas,Unknown Association,"Classical, Rock",Developing,Steady,57.0,40.0,1.425,0.0,2642.0,50.0
4200137,Lena Gin,España,She/Her,Artistas solistas,ARManager,"Latin Hip-Hop/Rap, Latin Pop, Latin",Developing,Growth,236.0,39.0,6.051282,0.0,18473.0,22.0
7765286,Paula Rubio,España,She/Her,Artistas solistas,"RockCD Records, LaCarne Magazine",Others,Developing,Steady,228.0,39.0,5.846154,0.0,70.0,8.0
4198307,Abril Gabriele,España,She/Her,Artistas solistas,Unknown Association,"Alternative, Pop, Rock",Developing,Steady,252.0,37.0,6.810811,1.0,9524.0,29.0
5807412,Marina Abad,España,She/Her,Artistas solistas,Acqustic,Pop,Developing,Steady,202.0,37.0,5.459459,0.0,2800.0,17.0
5390022,Asma Ramirez,España,She/Her,Artistas solistas,Independiente,"Hip-Hop/Rap, Afrobeat",Developing,Steady,228.0,36.0,6.333333,1.0,6304.0,24.0
3814437,Leix.,España,She/Her,Artistas solistas,Leix.,"Hip-Hop/Rap, R&B/Soul, Pop",Developing,Steady,306.0,36.0,8.5,0.0,138.0,23.0
6350884,Alison Amp,España,She/Her,Artistas solistas,Distrokid,Others,Developing,Steady,81.0,35.0,2.314286,0.0,24.0,4.0
1002896,Angie Dean,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Electronic, Industrial",Developing,Steady,42.0,34.0,1.235294,0.0,1561.0,8.0
9089191,WITCHY SAIKO,España,She/Her,Artistas solistas,Witchy Saiko,"R&B/Soul, Hip-Hop/Rap, Rock, Latin Hip-Hop/Rap, Alternative, Reggaeton, Trap",Developing,Decline,800.0,32.0,25.0,0.0,4233.0,13.0
781926,Martha Roquett,España,She/Her,Artistas solistas,Team Roquett/ Universal,"Latin Pop, Electronic, Singer/Songwriter, Latin",Developing,Steady,295.0,32.0,9.21875,0.0,389.0,6.0
6064880,GeiSha,España,She/Her,Artistas solistas,"LaTorreDeControlMusic, GeiSha","Reggae, Pop, Hip-Hop/Rap",Developing,Steady,47.0,32.0,1.46875,0.0,8.0,3.0
4157488,Martina Camin,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Alternative, Singer/Songwriter, Latin",Developing,Steady,212.0,32.0,6.625,0.0,454.0,13.0
1586283,Raquel Yurrita,España,She/Her,Artistas solistas,Unknown Association,"Country, Blues, Christian",Developing,Growth,260.0,31.0,8.387097,0.0,2167.0,8.0
6285468,Estrella Fernández,España,She/Her,Artistas solistas,Unknown Association,Flamenco,Developing,Steady,37.0,30.0,1.233333,0.0,1669.0,16.0
1283980,Sadie Fleming,España,She/Her,Artistas solistas,Unknown Association,"Singer/Songwriter, Pop",Developing,Decline,124.0,30.0,4.133333,0.0,1059.0,9.0
1238589,Carmen González,España,She/Her,Artistas solistas,Unknown Association,"Dance, Classical, House",Developing,Steady,35.0,29.0,1.206897,0.0,1814.0,11.0
8484612,Belén Kay,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,127.0,29.0,4.37931,0.0,1069.0,9.0
3582228,Yanah,España,She/Her,Artistas solistas,Unknown Association,"Reggae, Hip-Hop/Rap, Pop",Developing,Steady,244.0,28.0,8.714286,0.0,276.0,7.0
1766080,Alma Nomade,España,She/Her,Artistas solistas,Unknown Association,Latin,Developing,Decline,160.0,27.0,5.925926,0.0,786.0,18.0
6716921,Alba S. Torremocha,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,43.0,27.0,1.592593,0.0,191.0,3.0
8202972,Mou G,España,She/Her,Artistas solistas,DELA M,Others,Developing,Decline,44.0,26.0,1.692308,0.0,243.0,9.0
379357,TRIZ3PS,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop",Developing,Decline,39.0,26.0,1.5,0.0,183.0,6.0
3733326,Hōō,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Rock",Developing,Growth,97.0,26.0,3.730769,0.0,3008.0,16.0
3818412,Sandra Buchner,España,She/Her,Artistas solistas,FUEGO,"Holiday, Jazz, Pop",Developing,Steady,32.0,26.0,1.230769,0.0,464.0,5.0
4476524,Laura Moreno,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,229.0,26.0,8.807692,0.0,1022.0,14.0
1260637,Alyre,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Rock",Developing,Decline,138.0,25.0,5.52,0.0,3285.0,9.0
511381,Suîte Momo,España,She/Her,Artistas solistas,MiCasaTelefonoRecords,"Rock, Alternative, Punk",Developing,Steady,128.0,25.0,5.12,0.0,3264.0,19.0
557572,Los Peces de Cristina,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Alternative",Developing,Steady,133.0,25.0,5.32,0.0,1412.0,14.0
4035489,Nipels,España,She/Her,Artistas solistas,RockCD Records,"Pop, Rock, Alternative",Developing,Steady,131.0,25.0,5.24,0.0,273.0,2.0
487609,Jihan,España,She/Her,Artistas solistas,Jihan,"R&B/Soul, Latin Hip-Hop/Rap, Singer/Songwriter, Latin",Developing,Steady,184.0,24.0,7.666667,5.0,612219.0,3057.0
1287838,Galaxy Girl,España,She/Her,Artistas solistas,Galaxy Girl Music,Electronic,Developing,Steady,3495.0,24.0,145.625,0.0,83.0,2.0
4713735,Marta Solís,España,She/Her,Artistas solistas,Ucancania Producciones,"Pop, Singer/Songwriter",Developing,Steady,137.0,24.0,5.708333,0.0,592.0,7.0
1566308,Morgen La Civita,España,She/Her,Artistas solistas,Unknown Association,"Country, Jazz, Electronic",Developing,Steady,233.0,23.0,10.130435,0.0,294.0,6.0
1713703,Lya M,España,She/Her,Artistas solistas,Unknown Association,"Pop, Flamenco",Developing,Growth,45.0,23.0,1.956522,0.0,117.0,4.0
4872781,Edina Balczo,España,She/Her,Artistas solistas,The Spanish Guitar Hub,"Holiday, Latin",Developing,Steady,34.0,22.0,1.545455,0.0,66.0,7.0
556643,Sherri Roberts,España,She/Her,Artistas solistas,Unknown Association,"Vocal, Jazz, Standards",Developing,Growth,43.0,21.0,2.047619,0.0,1787.0,27.0
3687961,Tori Ferrer,España,She/Her,Artistas solistas,Tori Ferrer,"Pop, Alternative, Singer/Songwriter",Developing,Steady,216.0,21.0,10.285714,0.0,65.0,4.0
1784864,Ruslana,España,She/Her,Artistas solistas,RUSLANA,"R&B/Soul, Alternative, Funk, Latin",Developing,Steady,395.0,20.0,19.75,0.0,96.0,6.0
1549486,Melu,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, Rock",Developing,Steady,68.0,20.0,3.4,3.0,7191.0,334.0
709115,El Turista Optimista,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,49.0,20.0,2.45,0.0,500.0,5.0
5096464,Shannon Moore,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Alternative",Developing,Decline,47.0,20.0,2.35,0.0,1892.0,7.0
6464699,Toxic,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Metal",Developing,Decline,128.0,20.0,6.4,0.0,63.0,2.0
1733102,Hache Retamar,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative, Singer/Songwriter",Developing,Steady,225.0,19.0,11.842105,0.0,2057.0,10.0
4786357,Anita May,España,She/Her,Artistas solistas,Unknown Association,"Dance, House, Electronic",Developing,Growth,44.0,19.0,2.315789,0.0,834.0,29.0
4222976,Nadine Haberl,España,She/Her,Artistas solistas,Nadine Haberl,"Singer/Songwriter, Pop, Easy Listening",Developing,Steady,58.0,18.0,3.222222,0.0,101.0,5.0
1533412,Sofi Marston,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Growth,221.0,18.0,12.277778,0.0,4061.0,23.0
3756915,Bárbara Gramagê,España,She/Her,Artistas solistas,"Paranoyz Distribution, Culture Crew Records","Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Growth,197.0,18.0,10.944444,0.0,35.0,5.0
151509,choli,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, Alternative",Developing,Decline,42.0,18.0,2.333333,0.0,61.0,9.0
4041853,Claudia Basterra,España,She/Her,Artistas solistas,iMusician | Claudia Basterra,"Pop, Alternative, Singer/Songwriter",Developing,Growth,103.0,17.0,6.058824,0.0,1625.0,7.0
6327100,Anna Casado A.K.A Medusa,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Alternative",Developing,Steady,165.0,17.0,9.705882,0.0,79.0,8.0
4160120,Dàhlia Duran,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter",Developing,Growth,159.0,16.0,9.9375,0.0,2173.0,7.0
8293931,Laura Carrasco,España,She/Her,Artistas solistas,Distrokid,Pop,Developing,Steady,476.0,16.0,29.75,0.0,1520.0,18.0
3776238,Jewelle McKenzie,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, Electronic",Developing,Decline,33.0,16.0,2.0625,0.0,1644.0,2.0
5173111,Meduzza,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, New Age",Developing,Growth,34.0,15.0,2.266667,0.0,7.0,1.0
516505,Refugio 19,España,She/Her,Artistas solistas,Flor y Nata Records,Pop,Developing,Decline,305.0,15.0,20.333333,0.0,2099.0,23.0
6076609,Cfya,España,She/Her,Artistas solistas,Distrokid,Hip-Hop/Rap,Developing,Decline,7891.0,14.0,563.642857,4.0,54.0,5.0
6203418,Christel Clear,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop",Developing,Growth,82.0,14.0,5.857143,0.0,3891.0,17.0
4007553,Chiara Rossi,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin Rock, Instrumental, Latin",Developing,Steady,35.0,13.0,2.692308,0.0,1142.0,11.0
8093190,Carla Armas,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,51.0,13.0,3.923077,0.0,98.0,3.0
4488432,Abril Spring,España,She/Her,Artistas solistas,Sarrimpa,"Hip-Hop/Rap, Alternative",Developing,Steady,52.0,13.0,4.0,0.0,20433.0,20.0
1463512,Niña Marmota,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Alternative Rap, Latin",Developing,Steady,149.0,12.0,12.416667,0.0,5488.0,25.0
4627219,Dubos,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, Electronic",Developing,Steady,40.0,12.0,3.333333,0.0,10.0,2.0
7414032,JASMIN,España,She/Her,Artistas solistas,Distrokid,"Latin Hip-Hop/Rap, Latin",Developing,Decline,50.0,12.0,4.166667,0.0,1423.0,7.0
1392092,Anatomica,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Steady,37.0,12.0,3.083333,0.0,1729.0,12.0
4920841,Violentos de kelly,España,She/Her,Artistas solistas,Unknown Association,"Rock, Hard Rock, Alternative",Developing,Steady,49.0,11.0,4.454545,0.0,54.0,4.0
6171937,Pernille Rie,España,She/Her,Grupo,Unknown Association,"Singer/Songwriter, Folk",Developing,Steady,52.0,11.0,4.727273,0.0,16.0,4.0
837819,Olivia Stecker,España,She/Her,Artistas solistas,Unknown Association,"Country, Hip-Hop/Rap, Pop",Developing,Steady,223.0,11.0,20.272727,0.0,414.0,11.0
25072,Ghandi Rules OK,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Alternative",Developing,Growth,35.0,11.0,3.181818,0.0,1305.0,34.0
920797,Lorena Rosales,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance",Developing,Steady,39.0,11.0,3.545455,0.0,16.0,3.0
1289312,Ricochefo,España,She/Her,Artistas solistas,Entusiasmo,Jazz,Developing,Decline,52.0,10.0,5.2,0.0,3.0,1.0
4312689,Mar Plaza,España,She/Her,Artistas solistas,Unknown Association,R&B/Soul,Developing,Steady,47.0,10.0,4.7,0.0,0.0,1.0
1395038,Casi Reptil,España,She/Her,Grupo,Unknown Association,"Pop, Alternative, Indie Rock",Developing,Steady,127.0,10.0,12.7,0.0,1158.0,15.0
1552330,Daniela Corvea,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Electronic, Singer/Songwriter, Latin",Developing,Decline,57.0,10.0,5.7,0.0,138.0,4.0
3600581,Jiana,España,She/Her,Artistas solistas,Illustrious,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Steady,2158.0,10.0,215.8,0.0,36.0,7.0
158196,Majo Vidal,España,She/Her,Artistas solistas,Majo Vidal,"Pop, Singer/Songwriter",Developing,Steady,42.0,9.0,4.666667,0.0,6.0,1.0
6685841,Anny Miles,España,She/Her,Artistas solistas,BeatClap,"Rock, Pop, Alternative",Developing,Steady,48.0,9.0,5.333333,0.0,1032.0,6.0
3518948,La Rochu,España,She/Her,Artistas solistas,LOBA MUSIC,"Latin Hip-Hop/Rap, Latin",Developing,Steady,119.0,9.0,13.222222,0.0,428.0,16.0
833298,Maider,España,She/Her,Artistas solistas,Motmo.pro,"Pop, R&B/Soul, Rock",Developing,Growth,248.0,9.0,27.555556,2.0,5672.0,127.0
8009961,AMANDA,España,She/Her,Artistas solistas,La Cupula Music,Others,Developing,Steady,58.0,9.0,6.444444,0.0,7.0,3.0
4379465,Salpicadura,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Steady,37.0,8.0,4.625,0.0,4164.0,23.0
4094239,Clea Ro,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop",Developing,Steady,35.0,8.0,4.375,0.0,306.0,5.0
547684,ULTRAROUGE,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock",Developing,Decline,36.0,7.0,5.142857,0.0,1131.0,10.0
3990891,Val Mond,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,44.0,7.0,6.285714,0.0,28.0,2.0
1341989,Slow Project,España,She/Her,Artistas solistas,ml Records,"Dance, Electronic, Alternative",Developing,Growth,51.0,7.0,7.285714,0.0,3781.0,10.0
792098,Ariadna Ribot,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Growth,39.0,7.0,5.571429,0.0,622.0,4.0
4983847,Elisa Rues,España,She/Her,Artistas solistas,Distrokid,"Latin Hip-Hop/Rap, Latin Pop, Electronic, Latin",Developing,Growth,54.0,7.0,7.714286,0.0,109.0,12.0
3582460,Monja Hammond,España,She/Her,Artistas solistas,Distrokid,"Christian, Electronic, Dance",Developing,Steady,39.0,6.0,6.5,0.0,2642.0,14.0
5891592,Nana Swan,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,43.0,6.0,7.166667,0.0,1008.0,5.0
6166066,Paula Muñoz,España,She/Her,Artistas solistas,"Uveefeuve Music, Rapport Digital Music","Hip-Hop/Rap, Pop, Electronic",Developing,Decline,52.0,6.0,8.666667,0.0,65.0,1.0
7345703,Doomguy,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,40.0,6.0,6.666667,0.0,1.0,1.0
1100576,Jennifer Rubio,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,118.0,6.0,19.666667,0.0,8.0,7.0
7817602,Sunia Sevilla,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Decline,43.0,6.0,7.166667,0.0,61.0,2.0
3981070,Amparo Gee,España,She/Her,Artistas solistas,Amparo Gee,Rock,Developing,Steady,45.0,6.0,7.5,0.0,2021.0,7.0
4174258,Laura Valentine,España,She/Her,Artistas solistas,Laura Valentine,Pop,Developing,Steady,47.0,5.0,9.4,0.0,944.0,5.0
810163,Tortie,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,34.0,5.0,6.8,0.0,24.0,4.0
3674441,Blasfemmeous,España,She/Her,Artistas solistas,Mood Of The Era,"Electronic, Ambient",Developing,Decline,42.0,5.0,8.4,0.0,44.0,1.0
4179111,Nina Aranda,España,She/Her,Artistas solistas,Distrokid,"Hip-Hop/Rap, Alternative, Singer/Songwriter",Developing,Steady,183.0,5.0,36.6,0.0,210.0,5.0
6051589,Silvia Menéndez,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,39.0,5.0,7.8,0.0,666.0,1.0
6105619,RIAM,España,She/Her,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap, Pop",Developing,Decline,33.0,5.0,6.6,0.0,4683.0,4.0
7718541,Rocío Miló,España,She/Her,Artistas solistas,Unknown Association,"Pop, Flamenco, Singer/Songwriter",Developing,Steady,50.0,5.0,10.0,0.0,76.0,1.0
8323695,Jan The Juniper,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,39.0,5.0,7.8,0.0,2.0,1.0
5416225,Hormiga TheAnt,España,She/Her,Artistas solistas,Unknown Association,"Rock, Alternative, Punk",Developing,Steady,43.0,4.0,10.75,0.0,1548.0,14.0
5816931,Sofia Elsa,España,She/Her,Artistas solistas,Sofia Elsa,"Pop, Singer/Songwriter",Developing,Steady,51.0,4.0,12.75,0.0,142.0,2.0
1116573,South Friday,España,She/Her,Artistas solistas,Unknown Association,"Reggae, Pop, Dancehall",Developing,Steady,35.0,4.0,8.75,0.0,18.0,2.0
6169158,Medusa Thompson,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Growth,55.0,4.0,13.75,0.0,1283.0,6.0
3571131,Raúl Gaztambide,España,She/Her,Artistas solistas,Raúl Gaztambide,"Rock, Alternative, Easy Listening",Developing,Growth,407.0,4.0,101.75,0.0,4114.0,6.0
5897416,Zoe,España,She/Her,Artistas solistas,Zoe Cimino,"Hip-Hop/Rap, Dance, Rock",Developing,Steady,62.0,3.0,20.666667,0.0,335.0,24.0
7709114,Massiel Mancebo,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,40.0,3.0,13.333333,0.0,15.0,1.0
5842252,Tonio y los Plutonios,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative",Developing,Growth,40.0,3.0,13.333333,0.0,103.0,2.0
6749244,Hot People,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,44.0,3.0,14.666667,0.0,1.0,1.0
4370234,Rainha J,España,She/Her,Artistas solistas,Rainha J,"Pop, Dance, Hip-Hop/Rap",Developing,Decline,781.0,2.0,390.5,0.0,2433.0,3.0
5587578,Ana Miralles,España,She/Her,Artistas solistas,"KickerArtists, Kickerartists","Latin Pop, Latin Dance, Electronic, Latin",Developing,Decline,50.0,2.0,25.0,0.0,591.0,7.0
